"Data","Municipio","Confirmados","Ultimo_Confirmado_Por_100k_habitantes","Novos_Confirmados_Dia","Mortos","Novos_Mortos_Dia","Ultimo_Rate_Mortos","is_repeated","Regiao","Latitude","Longitude","Area","Populacao","Densidade_Demografica","Tx_Geomet_Cresc_Anual_Popul_2010_2020","Grau_Urbanizacao","Ind_Envelhecimento","Popul_Menos_15Anos","Popul_60Anos_Mais","Razao_Sexos","Ind_Isolamento(%)","Total_Leitos_UTI_Adulto","Total_Leitos_UTI_Pediatrica","Total_SUS","Total_SUS_Pediatrica"
"26/03/2020","Suzano",2,"0.67196",1,0,0,0.0,"False","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,56,0,0,0,0
"26/03/2020","São Bernardo do Campo",13,"154.958",0,0,0,0.0,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,55,119,10,0,0
"26/03/2020","São Caetano do Sul",17,"1.055.068",1,0,0,0.0,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,54,30,4,0,0
"26/03/2020","São Paulo",899,"733.756",177,53,9,0.059,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,55,957,20,20,0
"26/03/2020","Taboão da Serra",2,"0.69046",1,1,0,0.5,"False","Sudoeste",-23.6229,-46.7817,20.39,283871,13922.07,1.52,100.0,52.19,22.08,11.52,92.35,54,0,0,0,0
"26/03/2020","Vargem Grande Paulista",1,"190.125",1,1,0,1.0,"False","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"27/02/2020","São Paulo",1,"0.00816",0,0,0,0.0,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0,957,20,20,0
"27/03/2020","Arujá",1,"111.329",0,0,0,0.0,"False","Leste",-23.397,-46.3204,96.17,89744,933.18,1.84,96.31,55.76,21.53,12.01,97.25,55,0,0,0,0
"27/03/2020","Barueri",3,"109.416",0,0,0,0.0,"False","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,50,0,0,0,0
"27/03/2020","Caieiras",2,"197.103",0,0,0,0.0,"False","Norte",-23.3612,-46.7402,97.64,100612,1030.44,1.54,98.26,60.86,19.69,11.99,96.01,54,0,0,0,0
"27/03/2020","Carapicuíba",2,"0.49884",0,0,0,0.0,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,53,3,0,0,0
"27/03/2020","Cotia",6,"240.761",1,0,0,0.0,"False","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,57,0,0,0,0
"27/03/2020","Diadema",1,"0.23591",1,0,0,0.0,"False","Sudeste",-23.6817,-46.6203,30.73,404477,13162.28,0.47,100.0,56.47,20.92,11.81,93.69,55,20,0,0,0
"27/03/2020","Embu das Artes",1,"0.36533",0,0,0,0.0,"False","Sudoeste",-23.6515,-46.8522,70.4,27079,3846.45,1.22,100.0,47.99,22.81,10.95,94.56,54,0,0,0,0
"27/03/2020","Ferraz de Vasconcelos",2,"102.946",1,0,0,0.0,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,49,0,0,0,0
"27/03/2020","Guarulhos",13,"0.94259",4,2,1,0.1538,"False","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,53,23,2,0,0
"27/03/2020","Mairiporã",2,"199.643",1,0,0,0.0,"False","Norte",-23.3157,-46.5824,320.7,98622,307.52,2.02,92.18,72.45,18.48,13.39,100.69,62,0,0,0,0
"27/03/2020","Mauá",2,"0.42291",0,0,0,0.0,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,54,0,0,0,0
"27/03/2020","Mogi das Cruzes",8,"179.436",1,0,0,0.0,"False","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,54,0,0,0,0
"27/03/2020","Osasco",4,"0.57272",1,0,0,0.0,"False","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,54,30,0,0,0
"27/03/2020","Poá",1,"0.85141",0,0,0,0.0,"False","Leste",-23.5338,-46.3477,17.26,115538,6693.97,0.87,98.42,61.87,21.35,13.21,94.37,58,0,0,0,0
"27/03/2020","Ribeirão Pires",1,"0.81042",0,0,0,0.0,"False","Sudeste",-23.7082,-46.4042,99.08,118968,1200.73,0.52,100.0,92.74,17.61,16.33,95.64,61,0,0,0,0
"27/03/2020","Santana de Parnaíba",6,"430.271",0,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,58,0,0,0,0
"27/03/2020","Santo André",17,"236.514",1,0,0,0.0,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,54,30,0,0,0
"27/03/2020","Suzano",1,"0.33598",-1,0,0,0.0,"False","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,55,0,0,0,0
"27/03/2020","São Bernardo do Campo",15,"178.798",2,0,0,0.0,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,53,119,10,0,0
"27/03/2020","São Caetano do Sul",16,"993.006",-1,0,0,0.0,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,54,30,4,0,0
"27/03/2020","São Paulo",1044,"852.104",145,62,9,0.0594,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,55,957,20,20,0
"27/03/2020","Taboão da Serra",2,"0.69046",0,1,0,0.5,"False","Sudoeste",-23.6229,-46.7817,20.39,283871,13922.07,1.52,100.0,52.19,22.08,11.52,92.35,52,0,0,0,0
"27/03/2020","Vargem Grande Paulista",2,"38.025",1,1,0,0.5,"False","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"28/02/2020","São Paulo",2,"0.01632",1,0,0,0.0,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0,957,20,20,0
"28/03/2020","Arujá",1,"111.329",0,0,0,0.0,"True","Leste",-23.397,-46.3204,96.17,89744,933.18,1.84,96.31,55.76,21.53,12.01,97.25,59,0,0,0,0
"28/03/2020","Barueri",3,"109.416",0,0,0,0.0,"True","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,51,0,0,0,0
"28/03/2020","Caieiras",2,"197.103",0,0,0,0.0,"True","Norte",-23.3612,-46.7402,97.64,100612,1030.44,1.54,98.26,60.86,19.69,11.99,96.01,57,0,0,0,0
"28/03/2020","Carapicuíba",2,"0.49884",0,0,0,0.0,"True","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,56,3,0,0,0
"28/03/2020","Cotia",6,"240.761",0,0,0,0.0,"True","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,60,0,0,0,0
"28/03/2020","Diadema",1,"0.23591",0,0,0,0.0,"True","Sudeste",-23.6817,-46.6203,30.73,404477,13162.28,0.47,100.0,56.47,20.92,11.81,93.69,59,20,0,0,0
"28/03/2020","Embu das Artes",1,"0.36533",0,0,0,0.0,"True","Sudoeste",-23.6515,-46.8522,70.4,27079,3846.45,1.22,100.0,47.99,22.81,10.95,94.56,55,0,0,0,0
"28/03/2020","Ferraz de Vasconcelos",2,"102.946",0,0,0,0.0,"True","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,49,0,0,0,0
"28/03/2020","Guarulhos",13,"0.94259",0,2,0,0.1538,"True","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,57,23,2,0,0
"28/03/2020","Mairiporã",2,"199.643",0,0,0,0.0,"True","Norte",-23.3157,-46.5824,320.7,98622,307.52,2.02,92.18,72.45,18.48,13.39,100.69,64,0,0,0,0
"28/03/2020","Mauá",2,"0.42291",0,0,0,0.0,"True","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,57,0,0,0,0
"28/03/2020","Mogi das Cruzes",8,"179.436",0,0,0,0.0,"True","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,57,0,0,0,0
"28/03/2020","Osasco",4,"0.57272",0,0,0,0.0,"True","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,56,30,0,0,0
"28/03/2020","Poá",1,"0.85141",0,0,0,0.0,"True","Leste",-23.5338,-46.3477,17.26,115538,6693.97,0.87,98.42,61.87,21.35,13.21,94.37,60,0,0,0,0
"28/03/2020","Ribeirão Pires",1,"0.81042",0,0,0,0.0,"True","Sudeste",-23.7082,-46.4042,99.08,118968,1200.73,0.52,100.0,92.74,17.61,16.33,95.64,64,0,0,0,0
"28/03/2020","Santana de Parnaíba",6,"430.271",0,0,0,0.0,"True","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,61,0,0,0,0
"28/03/2020","Santo André",17,"236.514",0,0,0,0.0,"True","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,56,30,0,0,0
"28/03/2020","Suzano",1,"0.33598",0,0,0,0.0,"True","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,58,0,0,0,0
"28/03/2020","São Bernardo do Campo",15,"178.798",0,0,0,0.0,"True","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,55,119,10,0,0
"28/03/2020","São Caetano do Sul",16,"993.006",0,0,0,0.0,"True","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,56,30,4,0,0
"28/03/2020","São Paulo",1044,"852.104",0,62,0,0.0594,"True","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,56,957,20,20,0
"28/03/2020","Taboão da Serra",2,"0.69046",0,1,0,0.5,"True","Sudoeste",-23.6229,-46.7817,20.39,283871,13922.07,1.52,100.0,52.19,22.08,11.52,92.35,55,0,0,0,0
"28/03/2020","Vargem Grande Paulista",2,"38.025",0,1,0,0.5,"True","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"29/02/2020","São Paulo",2,"0.01632",0,0,0,0.0,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0,957,20,20,0
"29/03/2020","Arujá",1,"111.329",0,0,0,0.0,"True","Leste",-23.397,-46.3204,96.17,89744,933.18,1.84,96.31,55.76,21.53,12.01,97.25,60,0,0,0,0
"29/03/2020","Barueri",3,"109.416",0,0,0,0.0,"True","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,56,0,0,0,0
"29/03/2020","Caieiras",2,"197.103",0,0,0,0.0,"True","Norte",-23.3612,-46.7402,97.64,100612,1030.44,1.54,98.26,60.86,19.69,11.99,96.01,58,0,0,0,0
"29/03/2020","Carapicuíba",2,"0.49884",0,0,0,0.0,"True","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,60,3,0,0,0
"29/03/2020","Cotia",6,"240.761",0,0,0,0.0,"True","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,64,0,0,0,0
"29/03/2020","Diadema",1,"0.23591",0,0,0,0.0,"True","Sudeste",-23.6817,-46.6203,30.73,404477,13162.28,0.47,100.0,56.47,20.92,11.81,93.69,62,20,0,0,0
"29/03/2020","Embu das Artes",1,"0.36533",0,0,0,0.0,"True","Sudoeste",-23.6515,-46.8522,70.4,27079,3846.45,1.22,100.0,47.99,22.81,10.95,94.56,61,0,0,0,0
"29/03/2020","Ferraz de Vasconcelos",2,"102.946",0,0,0,0.0,"True","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,54,0,0,0,0
"29/03/2020","Guarulhos",13,"0.94259",0,2,0,0.1538,"True","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,61,23,2,0,0
"29/03/2020","Mairiporã",2,"199.643",0,0,0,0.0,"True","Norte",-23.3157,-46.5824,320.7,98622,307.52,2.02,92.18,72.45,18.48,13.39,100.69,67,0,0,0,0
"29/03/2020","Mauá",2,"0.42291",0,0,0,0.0,"True","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,60,0,0,0,0
"29/03/2020","Mogi das Cruzes",8,"179.436",0,0,0,0.0,"True","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,60,0,0,0,0
"29/03/2020","Osasco",4,"0.57272",0,0,0,0.0,"True","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,61,30,0,0,0
"29/03/2020","Poá",1,"0.85141",0,0,0,0.0,"True","Leste",-23.5338,-46.3477,17.26,115538,6693.97,0.87,98.42,61.87,21.35,13.21,94.37,63,0,0,0,0
"29/03/2020","Ribeirão Pires",1,"0.81042",0,0,0,0.0,"True","Sudeste",-23.7082,-46.4042,99.08,118968,1200.73,0.52,100.0,92.74,17.61,16.33,95.64,67,0,0,0,0
"29/03/2020","Santana de Parnaíba",6,"430.271",0,0,0,0.0,"True","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,64,0,0,0,0
"29/03/2020","Santo André",17,"236.514",0,0,0,0.0,"True","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,60,30,0,0,0
"29/03/2020","Suzano",1,"0.33598",0,0,0,0.0,"True","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,61,0,0,0,0
"29/03/2020","São Bernardo do Campo",15,"178.798",0,0,0,0.0,"True","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,59,119,10,0,0
"29/03/2020","São Caetano do Sul",16,"993.006",0,0,0,0.0,"True","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,58,30,4,0,0
"29/03/2020","São Paulo",1044,"852.104",0,62,0,0.0594,"True","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,59,957,20,20,0
"29/03/2020","Taboão da Serra",2,"0.69046",0,1,0,0.5,"True","Sudoeste",-23.6229,-46.7817,20.39,283871,13922.07,1.52,100.0,52.19,22.08,11.52,92.35,59,0,0,0,0
"29/03/2020","Vargem Grande Paulista",2,"38.025",0,1,0,0.5,"True","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"30/03/2020","Arujá",1,"111.329",0,0,0,0.0,"False","Leste",-23.397,-46.3204,96.17,89744,933.18,1.84,96.31,55.76,21.53,12.01,97.25,51,0,0,0,0
"30/03/2020","Barueri",6,"218.833",3,0,0,0.0,"False","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,51,0,0,0,0
"30/03/2020","Caieiras",3,"295.654",1,0,0,0.0,"False","Norte",-23.3612,-46.7402,97.64,100612,1030.44,1.54,98.26,60.86,19.69,11.99,96.01,55,0,0,0,0
"30/03/2020","Cajamar",1,"130.207",1,0,0,0.0,"False","Norte",-23.355,-46.8789,131.39,77627,590.81,1.95,98.82,44.85,22.09,9.91,99.14,59,0,0,0,0
"30/03/2020","Carapicuíba",3,"0.74827",1,0,0,0.0,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,54,3,0,0,0
"30/03/2020","Cotia",6,"240.761",0,0,0,0.0,"False","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,57,0,0,0,0
"30/03/2020","Diadema",2,"0.47183",1,0,0,0.0,"False","Sudeste",-23.6817,-46.6203,30.73,404477,13162.28,0.47,100.0,56.47,20.92,11.81,93.69,58,20,0,0,0
"30/03/2020","Embu das Artes",3,"109.599",2,1,1,0.3333,"False","Sudoeste",-23.6515,-46.8522,70.4,27079,3846.45,1.22,100.0,47.99,22.81,10.95,94.56,56,0,0,0,0
"30/03/2020","Ferraz de Vasconcelos",3,"154.419",1,0,0,0.0,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,55,0,0,0,0
"30/03/2020","Guarulhos",14,"101.509",1,2,0,0.1429,"False","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,55,23,2,0,0
"30/03/2020","Itapevi",1,"0.4207",1,0,0,0.0,"False","Oeste",-23.5493,-46.9332,82.66,237714,2875.8,1.72,100.0,42.1,23.08,9.72,96.78,56,0,0,0,0
"30/03/2020","Jandira",1,"0.8004",1,0,0,0.0,"False","Oeste",-23.528,-46.9028,17.45,123603,7083.27,1.34,100.0,52.93,20.51,10.85,95.76,56,0,0,0,0
"30/03/2020","Mairiporã",2,"199.643",0,0,0,0.0,"False","Norte",-23.3157,-46.5824,320.7,98622,307.52,2.02,92.18,72.45,18.48,13.39,100.69,62,0,0,0,0
"30/03/2020","Mauá",2,"0.42291",0,0,0,0.0,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,57,0,0,0,0
"30/03/2020","Mogi das Cruzes",9,"201.865",1,0,0,0.0,"False","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,58,0,0,0,0
"30/03/2020","Osasco",15,"214.771",11,1,1,0.0667,"False","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,56,30,0,0,0
"30/03/2020","Poá",1,"0.85141",0,0,0,0.0,"False","Leste",-23.5338,-46.3477,17.26,115538,6693.97,0.87,98.42,61.87,21.35,13.21,94.37,60,0,0,0,0
"30/03/2020","Ribeirão Pires",1,"0.81042",0,0,0,0.0,"False","Sudeste",-23.7082,-46.4042,99.08,118968,1200.73,0.52,100.0,92.74,17.61,16.33,95.64,65,0,0,0,0
"30/03/2020","Santana de Parnaíba",7,"501.983",1,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,59,0,0,0,0
"30/03/2020","Santo André",40,"556.504",23,0,0,0.0,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,58,30,0,0,0
"30/03/2020","Suzano",1,"0.33598",0,0,0,0.0,"False","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,58,0,0,0,0
"30/03/2020","São Bernardo do Campo",33,"393.355",18,1,1,0.0303,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,56,119,10,0,0
"30/03/2020","São Caetano do Sul",27,"1.675.697",11,0,0,0.0,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,56,30,4,0,0
"30/03/2020","São Paulo",1233,"1.006.364",189,103,41,0.0835,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,57,957,20,20,0
"30/03/2020","Taboão da Serra",3,"103.568",1,1,0,0.3333,"False","Sudoeste",-23.6229,-46.7817,20.39,283871,13922.07,1.52,100.0,52.19,22.08,11.52,92.35,55,0,0,0,0
"30/03/2020","Vargem Grande Paulista",2,"38.025",0,1,0,0.5,"False","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"31/03/2020","Arujá",2,"222.658",1,0,0,0.0,"False","Leste",-23.397,-46.3204,96.17,89744,933.18,1.84,96.31,55.76,21.53,12.01,97.25,56,0,0,0,0
"31/03/2020","Barueri",20,"729.442",14,0,0,0.0,"False","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,50,0,0,0,0
"31/03/2020","Caieiras",9,"886.962",6,1,1,0.1111,"False","Norte",-23.3612,-46.7402,97.64,100612,1030.44,1.54,98.26,60.86,19.69,11.99,96.01,56,0,0,0,0
"31/03/2020","Cajamar",1,"130.207",0,0,0,0.0,"False","Norte",-23.355,-46.8789,131.39,77627,590.81,1.95,98.82,44.85,22.09,9.91,99.14,58,0,0,0,0
"31/03/2020","Carapicuíba",6,"149.653",3,0,0,0.0,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,51,3,0,0,0
"31/03/2020","Cotia",12,"481.522",6,0,0,0.0,"False","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,59,0,0,0,0
"31/03/2020","Diadema",5,"117.957",3,0,0,0.0,"False","Sudeste",-23.6817,-46.6203,30.73,404477,13162.28,0.47,100.0,56.47,20.92,11.81,93.69,58,20,0,0,0
"31/03/2020","Embu das Artes",7,"25.573",4,1,0,0.1429,"False","Sudoeste",-23.6515,-46.8522,70.4,27079,3846.45,1.22,100.0,47.99,22.81,10.95,94.56,56,0,0,0,0
"31/03/2020","Ferraz de Vasconcelos",5,"257.366",2,0,0,0.0,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,55,0,0,0,0
"31/03/2020","Franco da Rocha",3,"194.189",3,0,0,0.0,"False","Norte",-23.3234,-46.7295,132.78,152201,1146.26,1.48,92.13,53.96,20.81,11.23,103.63,57,0,0,0,0
"31/03/2020","Guarulhos",21,"152.264",7,2,0,0.0952,"False","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,55,23,2,0,0
"31/03/2020","Itapecerica da Serra",3,"170.752",3,0,0,0.0,"False","Sudoeste",-23.7154,-46.8526,150.74,169619,1125.24,1.08,99.17,48.05,22.36,10.74,99.46,60,0,0,0,0
"31/03/2020","Itapevi",6,"252.419",5,0,0,0.0,"False","Oeste",-23.5493,-46.9332,82.66,237714,2875.8,1.72,100.0,42.1,23.08,9.72,96.78,56,0,0,0,0
"31/03/2020","Itaquaquecetuba",1,"0.26967",1,0,0,0.0,"False","Leste",-23.4849,-46.3495,82.62,370589,4485.46,1.44,100.0,45.33,22.35,10.13,96.77,60,0,0,0,0
"31/03/2020","Jandira",2,"160.081",1,0,0,0.0,"False","Oeste",-23.528,-46.9028,17.45,123603,7083.27,1.34,100.0,52.93,20.51,10.85,95.76,55,0,0,0,0
"31/03/2020","Mairiporã",2,"199.643",0,0,0,0.0,"False","Norte",-23.3157,-46.5824,320.7,98622,307.52,2.02,92.18,72.45,18.48,13.39,100.69,63,0,0,0,0
"31/03/2020","Mauá",3,"0.63437",1,0,0,0.0,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,57,0,0,0,0
"31/03/2020","Mogi das Cruzes",10,"224.295",1,0,0,0.0,"False","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,58,0,0,0,0
"31/03/2020","Osasco",33,"472.496",18,2,1,0.0606,"False","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,57,30,0,0,0
"31/03/2020","Poá",1,"0.85141",0,0,0,0.0,"False","Leste",-23.5338,-46.3477,17.26,115538,6693.97,0.87,98.42,61.87,21.35,13.21,94.37,60,0,0,0,0
"31/03/2020","Ribeirão Pires",1,"0.81042",0,0,0,0.0,"False","Sudeste",-23.7082,-46.4042,99.08,118968,1200.73,0.52,100.0,92.74,17.61,16.33,95.64,65,0,0,0,0
"31/03/2020","Santa Isabel",1,"174.259",1,0,0,0.0,"False","Leste",-23.3158,-46.2254,363.33,55086,151.61,0.89,81.17,73.29,20.1,14.73,98.71,0,1,0,0,0
"31/03/2020","Santana de Parnaíba",17,"1.219.101",10,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,59,0,0,0,0
"31/03/2020","Santo André",48,"667.805",8,1,1,0.0208,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,56,30,0,0,0
"31/03/2020","Suzano",1,"0.33598",0,0,0,0.0,"False","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,58,0,0,0,0
"31/03/2020","São Bernardo do Campo",44,"524.474",11,1,0,0.0227,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,56,119,10,0,0
"31/03/2020","São Caetano do Sul",30,"1.861.885",3,1,1,0.0333,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,56,30,4,0,0
"31/03/2020","São Paulo",1885,"1.538.521",652,121,18,0.0642,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,56,957,20,20,0
"31/03/2020","Taboão da Serra",12,"414.273",9,1,0,0.0833,"False","Sudoeste",-23.6229,-46.7817,20.39,283871,13922.07,1.52,100.0,52.19,22.08,11.52,92.35,56,0,0,0,0
"31/03/2020","Vargem Grande Paulista",2,"38.025",0,1,0,0.5,"False","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
